TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
MDIA3;25,87;0,77;18,20;1,31;0,77;28,50;5,76;4,76;15,04;17,76;2,68;0,23;0,87;3,64;-1,34;1,98;7,18;4,21;5,07;0,59;0,41;0,89;13,34;-10,61;59.003.142,49;19,79;1,42;-3,97;8.793.660.000,00
MDNE3;5,25;;4,21;0,38;0,16;33,33;10,95;13,25;5,09;3,62;-1,47;-0,11;0,56;0,65;-0,25;2,78;8,99;3,76;5,00;0,42;0,58;0,28;5,57;;1.177.699,69;13,87;1,25;0,15;445.774.218,75
MEAL3;2,04;;8,04;0,52;0,20;30,97;11,77;3,24;2,22;3,30;1,10;0,26;0,26;-10,57;-0,26;0,93;6,43;2,46;10,94;0,38;0,62;0,76;8,44;81,73;1.943.639,23;3,95;0,25;-0,04;578.466.450,60
MEGA3;8,61;;-486,72;1,04;0,32;27,43;24,27;-0,45;9,07;20,94;11,87;1,36;2,20;-39,42;-0,39;0,96;-0,21;-0,07;4,03;0,31;0,69;0,14;;;18.263.881,89;8,32;-0,02;;5.361.710.087,16
MELK3;3,35;6,25;8,19;0,53;0,30;22,82;7,07;8,20;9,50;6,87;-2,58;-0,14;0,67;0,56;-1,51;3,06;6,51;3,67;3,40;0,56;0,44;0,45;17,62;3,42;1.095.545,83;6,28;0,41;4,71;686.876.905,53
MERC3;15,11;;-46,58;1,08;0,93;77,95;-16,89;-11,36;-31,33;-24,42;;;5,29;125,29;-0,94;;-2,32;-2,01;;0,86;0,14;0,18;-29,95;;3.369,80;13,95;-0,32;0,32;212.149.967,90
MERC4;7,45;;-22,97;0,53;0,46;77,95;-16,89;-11,36;-15,45;-24,42;;;2,61;61,77;-0,46;;-2,32;-2,01;;0,86;0,14;0,18;-29,95;;10.675,36;13,95;-0,32;0,16;212.149.967,90
MGEL3;19,13;;0,43;15,31;0,14;14,15;11,61;25,44;0,94;6,05;5,27;86,16;0,11;0,54;-0,26;2,26;3.580,96;32,35;-6,96;0,01;0,99;1,27;17,93;;;1,25;44,74;0,01;92.015.840,87
MGEL4;14,12;;0,32;11,30;0,10;14,15;11,61;25,44;0,69;6,05;5,27;86,16;0,08;0,40;-0,19;2,26;3.580,96;32,35;-6,96;0,01;0,99;1,27;17,93;;38.969,30;1,25;44,74;0,00;92.015.840,87
MGLU3;3,32;;-44,90;2,10;0,59;27,99;2,07;-1,34;29,04;34,54;5,68;0,41;0,60;3,15;-1,42;1,48;-4,69;-1,32;0,01;0,28;0,72;0,99;25,49;;404.614.121,94;1,58;-0,07;0,24;22.271.458.598,40
MILS3;9,08;3,73;10,33;1,80;0,86;63,65;29,51;19,83;6,94;7,46;0,55;0,14;2,05;2,92;-1,59;2,84;17,47;8,36;14,22;0,48;0,52;0,42;30,26;;13.287.063,14;5,03;0,88;0,09;2.226.632.058,24
MLAS3;1,96;6,28;17,88;0,40;0,23;25,95;4,23;2,05;8,68;11,54;2,95;0,13;0,37;0,48;-1,19;2,51;2,22;1,31;2,56;0,59;0,41;0,64;;;10.014.952,03;4,94;0,11;-0,20;1.591.846.096,50
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;54,50;;0,15;0,85;0,11;37,25;12,00;115,86;1,48;5,57;4,09;2,35;0,18;-0,94;-0,16;0,76;556,50;68,63;-34,51;0,12;0,88;0,59;11,73;;113.225,81;63,90;355,60;0,00;135.174.170,00
MNPR3;9,00;;9,78;-0,19;0,21;28,50;12,01;1,79;1,45;1,22;-0,23;;0,17;-0,17;-0,47;0,30;-1,94;2,19;-11,16;-1,13;2,13;1,23;13,94;;101.445,23;-47,34;0,92;-0,12;63.900.900,00
MOAR3;369,99;1,54;19,64;4,45;2,01;;;;14,29;14,52;0,23;0,07;;7,21;-3,47;2,94;22,64;10,22;14,21;0,45;0,55;0,00;;10,33;338.309,77;83,19;18,84;-0,32;4.532.829.257,79
MODL11;8,46;1,91;40,61;1,54;0,26;56,79;6,94;3,57;20,89;20,89;;;1,45;;-0,31;;3,80;0,64;;0,17;0,83;0,18;;;3.256.574,36;5,49;0,21;-0,71;1.985.844.000,00
MODL3;1,85;5,28;26,64;1,01;0,17;56,79;6,94;3,57;13,71;20,89;;;0,95;;-0,20;;3,80;0,64;;0,17;0,83;0,18;;;4.117.822,34;1,83;0,07;-0,47;1.985.844.000,00
MODL4;2,72;1,98;39,17;1,49;0,25;56,79;6,94;3,57;20,15;20,89;;;1,40;;-0,30;;3,80;0,64;;0,17;0,83;0,18;;;31.974,18;1,83;0,07;-0,69;1.985.844.000,00
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;;5,27;0,26;;1.043.149.227,20
MOVI3;7,96;16,32;5,18;1,04;0,11;37,56;25,17;5,80;1,19;5,71;4,51;3,94;0,30;0,81;-0,17;1,60;20,10;2,12;11,02;0,11;0,89;0,37;31,22;52,95;38.873.748,94;7,64;1,54;-0,16;2.891.170.646,28
MRFG3;6,36;26,21;1,01;;;13,59;7,39;3,19;0,43;0,43;0,00;;0,03;;;;;;;;;;66,77;;81.287.945,20;0,00;6,31;-0,25;4.191.000.000,00
MRSA3B;26,00;1,80;10,11;1,60;0,61;37,85;32,01;15,63;4,94;6,63;1,94;0,63;1,58;-13,69;-0,71;0,76;15,85;6,02;14,57;0,38;0,62;0,38;9,87;13,64;2.550,00;16,22;2,57;0,41;8.394.098.099,78
MRSA5B;27,00;1,91;10,50;1,67;0,63;37,85;32,01;15,63;5,13;6,63;1,94;0,63;1,64;-14,22;-0,73;0,76;15,85;6,02;14,57;0,38;0,62;0,38;9,87;13,64;2.700,00;16,22;2,57;0,42;8.394.098.099,78
MRSA6B;23,06;2,23;8,97;1,42;0,54;37,85;32,01;15,63;4,38;6,63;1,94;0,63;1,40;-12,14;-0,63;0,76;15,85;6,02;14,57;0,38;0,62;0,38;9,87;13,64;4.613,00;16,22;2,57;0,36;8.394.098.099,78
MRVE3;6,70;5,90;-16,01;0,49;0,14;19,68;5,28;-3,05;9,26;28,56;19,12;1,02;0,49;0,62;-0,26;2,03;-3,08;-0,90;0,72;0,29;0,71;0,29;6,86;;96.931.942,54;13,59;-0,42;0,13;3.304.241.694,31
MSPA3;46,25;;195,92;0,36;0,21;35,11;2,05;0,75;72,01;99,25;28,23;0,14;1,47;9,97;-0,22;1,43;0,18;0,11;-0,64;0,58;0,42;0,14;6,46;-47,56;;128,95;0,24;-1,87;292.167.995,25
MSPA4;41,00;;173,68;0,32;0,19;35,11;2,05;0,75;63,83;99,25;28,23;0,14;1,31;8,84;-0,20;1,43;0,18;0,11;-0,64;0,58;0,42;0,14;6,46;-47,56;24.540,00;128,95;0,24;-1,66;292.167.995,25
MSRO3;702,50;;1.761,83;276,47;71,61;60,64;42,85;9,62;395,39;398,64;3,25;2,27;169,43;-429,57;-86,72;0,51;15,69;4,06;17,05;0,26;0,74;0,42;8,72;93,53;;2,54;0,40;45,00;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-23,23;-86,65;-132,89;0,00;-2,93;-2,82;;0,00;0,00;0,00;0,23;-72,74;-61,25;-149,31;-0,84;1,84;0,46;-19,40;;;-0,58;-0,42;0,00;3.700.608,00
MTIG4;23,00;;-54,87;-39,91;33,61;-23,23;-86,65;-132,89;-84,15;-2,93;-2,82;;72,92;-31,14;-49,22;0,23;-72,74;-61,25;-149,31;-0,84;1,84;0,46;-19,40;;6.887,40;-0,58;-0,42;-0,05;3.700.608,00
MTRE3;3,43;9,12;10,42;0,36;0,18;29,19;6,50;4,59;7,36;12,88;5,50;0,27;0,48;0,38;-0,64;2,84;3,47;1,69;2,09;0,49;0,51;0,37;69,15;;1.626.163,83;9,49;0,33;0,24;363.865.380,80
MTSA3;74,74;3,21;7,16;1,71;1,24;30,33;15,31;11,49;5,37;3,74;-0,34;-0,11;0,82;2,31;-5,81;3,15;23,95;17,31;19,12;0,72;0,28;1,51;27,16;47,50;15.000,00;43,60;10,44;0,10;498.985.248,20
MTSA4;40,23;6,56;3,85;0,92;0,67;30,33;15,31;11,49;2,89;3,74;-0,34;-0,11;0,44;1,24;-3,13;3,15;23,95;17,31;19,12;0,72;0,28;1,51;27,16;47,50;79.358,84;43,60;10,44;0,05;498.985.248,20
MULT3;25,23;3,35;19,70;2,30;1,39;81,15;59,44;42,79;14,19;15,95;1,81;0,29;8,43;31,30;-1,67;1,37;11,69;7,07;10,59;0,61;0,39;0,17;9,22;15,80;95.687.661,09;10,96;1,28;0,28;15.109.136.006,25
MWET3;29,98;;2,06;-6,31;0,23;15,98;2,71;10,21;7,77;11,80;7,23;;0,21;11,62;-0,40;1,05;-305,80;11,17;-9,30;-0,04;1,04;1,09;19,24;35,65;2.998,00;-4,75;14,54;-0,03;36.275.732,88
MWET4;11,45;;0,79;-2,41;0,09;15,98;2,71;10,21;2,97;11,80;7,23;;0,08;4,44;-0,15;1,05;-305,80;11,17;-9,30;-0,04;1,04;1,09;19,24;35,65;17.538,63;-4,75;14,54;-0,01;36.275.732,88
MYPK3;11,51;6,38;6,34;0,41;0,12;10,67;7,35;1,65;1,42;4,78;3,36;0,98;0,10;0,57;-0,24;1,65;6,50;1,84;9,49;0,28;0,72;1,12;17,75;112,73;20.150.208,77;27,93;1,81;-0,13;1.767.775.411,50
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;50,19;44,58;12,96;0,00;2,59;2,59;1,73;0,00;0,00;0,00;2,57;19,43;4,85;15,73;0,25;0,75;0,37;36,49;61,70;;192,22;37,35;0,00;0,00
NEMO5;52,97;2,31;1,42;0,28;0,07;50,19;44,58;12,96;0,41;2,59;2,59;1,73;0,18;0,40;-0,10;2,57;19,43;4,85;15,73;0,25;0,75;0,37;36,49;61,70;;192,22;37,35;0,01;0,00
NEMO6;0,00;;0,00;0,00;0,00;50,19;44,58;12,96;0,00;2,59;2,59;1,73;0,00;0,00;0,00;2,57;19,43;4,85;15,73;0,25;0,75;0,37;36,49;61,70;;192,22;37,35;0,00;0,00
NEOE3;15,20;6,06;3,91;0,68;0,20;29,14;21,83;11,03;1,98;5,89;3,92;1,36;0,43;5,82;-0,26;1,17;17,51;5,11;12,19;0,29;0,71;0,46;15,85;63,32;27.488.842,03;22,19;3,89;0,19;18.437.580.197,12
NEXP3;3,53;;-0,06;-0,11;0,07;55,94;-113,08;-126,20;-0,07;-0,38;-0,31;;0,08;-0,18;-0,10;0,49;-174,75;-106,03;399,36;-0,61;1,61;0,84;6,18;;30.988,80;-32,70;-57,14;0,00;9.374.158,57
NGRD3;1,40;1,06;23,48;0,73;0,47;63,88;-1,54;5,36;-81,85;-39,56;42,29;-0,38;1,26;1,68;-0,86;2,64;3,11;2,01;-2,88;0,65;0,35;0,38;10,18;12,79;892.225,74;1,92;0,06;-9,05;334.127.262,00
NINJ3;2,64;;-8,46;0,48;0,45;90,27;-85,35;-27,78;-2,76;2,84;5,60;-0,98;2,35;0,52;-6,68;15,50;-5,68;-5,32;-17,38;0,94;0,06;0,19;;;566.101,11;5,49;-0,31;0,14;134.104.124,88
NORD3;5,80;;-4,88;-0,25;2,11;90,81;291,00;-488,33;8,19;16,28;8,09;;23,84;-0,24;-2,25;0,01;-5,06;-43,32;-3,99;-8,56;9,56;0,09;23,27;;1.280,73;-23,49;-1,19;-1,99;38.404.618,80
NRTQ3;0,00;;0,00;0,00;0,00;23,65;11,36;12,97;0,00;0,27;0,27;0,03;0,00;0,00;0,00;4,26;14,22;10,19;10,02;0,72;0,28;0,79;9,53;16,40;;17,39;2,47;0,00;0,00
NTCO3;10,82;1,22;-5,23;0,67;0,27;63,81;-1,26;-7,87;-32,69;-49,62;-16,59;0,34;0,41;5,38;-0,39;1,21;-12,79;-5,23;-1,61;0,41;0,59;0,66;29,83;;343.325.386,49;16,16;-2,07;0,01;15.117.857.590,10
NUTR3;300,00;;4,78;1,27;0,41;16,63;9,58;4,76;2,37;2,90;0,53;0,28;0,23;1,04;-1,23;2,45;26,55;8,61;33,40;0,32;0,68;1,81;36,34;;60.000,00;236,61;62,81;0,20;39.733.200,00
ODER4;857,15;0,20;83,50;21,73;10,68;29,17;16,31;14,72;75,37;76,85;1,48;0,43;12,29;24,62;-38,89;2,49;26,03;12,79;15,03;0,49;0,51;0,87;18,87;46,54;;39,44;10,27;4,06;9.674.742.907,90
ODPV3;10,30;4,45;12,59;4,80;2,82;61,50;30,15;23,77;9,92;9,57;-0,40;-0,19;2,99;-26,01;-3,74;0,70;38,14;22,39;31,94;0,59;0,41;0,94;5,77;-2,10;19.698.400,83;2,15;0,82;0,67;5.718.330.112,05
OFSA3;25,11;3,48;10,37;1,84;1,01;50,72;17,03;12,55;7,64;9,03;1,39;0,34;1,30;2,32;-2,69;3,25;17,75;9,70;14,01;0,55;0,45;0,77;15,56;27,95;204.469,06;13,64;2,42;0,71;1.354.659.540,66
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;1,07;;-0,24;-0,31;0,01;-3,45;-28,92;-25,35;-0,21;-5,69;-5,47;;0,06;0,19;-0,02;1,37;-128,78;-6,02;-30,36;-0,05;1,05;0,24;-16,61;;25.800.762,94;-3,46;-4,45;0,01;735.209.858,20
OIBR4;2,45;;-0,55;-0,71;0,03;-3,45;-28,92;-25,35;-0,48;-5,69;-5,47;;0,14;0,44;-0,05;1,37;-128,78;-6,02;-30,36;-0,05;1,05;0,24;-16,61;;463.569,49;-3,46;-4,45;0,01;735.209.858,20
OMGE3;27,57;;105,53;1,30;0,43;27,40;26,43;2,15;8,58;16,16;7,57;1,15;2,27;15,40;-0,53;1,19;1,23;0,41;6,12;0,33;0,67;0,19;34,84;-12,22;;21,23;0,26;-1,27;5.521.562.588,85
ONCO3;8,63;;92,33;1,62;0,52;35,52;11,51;1,13;9,08;14,14;5,06;0,90;1,04;4,53;-0,79;1,50;1,76;0,56;7,58;0,32;0,68;0,50;;;13.544.420,03;5,32;0,09;-0,46;4.271.331.026,32
OPCT3;2,77;;-5,96;0,73;0,24;15,62;2,72;-7,74;16,95;48,55;31,60;1,35;0,46;-4,50;-0,32;0,81;-12,17;-4,09;0,40;0,34;0,66;0,53;47,73;;1.187.527,46;3,82;-0,47;-0,03;553.887.964,58
ORVR3;35,16;;-23,38;4,85;1,36;30,00;13,70;-19,27;32,89;43,21;9,86;1,46;4,51;10,97;-1,89;1,80;-20,76;-5,82;2,46;0,28;0,72;0,30;22,01;;13.210.897,94;7,24;-1,50;-0,26;2.861.657.192,85
OSXB3;4,68;;-0,05;0,00;0,01;90,80;1.590,26;-822,11;0,03;9,57;9,55;;0,42;-0,02;-0,01;0,05;-5,13;-10,50;-141,65;-2,05;3,05;0,01;26,98;;114.678,94;-1.786,59;-91,62;0,00;14.732.817,84
PARD3;19,63;2,70;14,42;2,53;0,97;27,21;14,70;8,23;8,07;8,77;0,62;0,20;1,19;-17,00;-1,50;0,86;17,55;6,76;16,89;0,39;0,61;0,82;13,44;5,92;4.684.203,37;7,76;1,36;-0,75;2.511.415.387,80
PATI3;44,98;7,55;19,33;1,28;0,57;8,07;4,43;2,39;10,43;10,60;0,21;0,03;0,46;1,06;-3,32;2,83;6,63;2,93;4,84;0,44;0,56;1,23;23,42;26,35;4.498,00;35,11;2,33;-0,24;1.072.284.537,88
PATI4;40,89;12,27;17,57;1,16;0,52;8,07;4,43;2,39;9,49;10,60;0,21;0,03;0,42;0,96;-3,02;2,83;6,63;2,93;4,84;0,44;0,56;1,23;23,42;26,35;9.395,67;35,11;2,33;-0,22;1.072.284.537,88
PCAR3;15,48;2,29;-24,31;0,30;0,10;24,84;-3,26;-0,99;-7,40;-11,10;-3,74;0,15;0,24;0,39;-0,27;1,61;-1,25;-0,39;-5,20;0,31;0,69;0,40;-17,25;;41.337.254,29;50,84;-0,64;0,20;4.160.141.662,60
PCAR4;72,11;;-113,25;1,42;0,44;24,84;-3,26;-0,99;-34,48;-11,10;-3,74;0,15;1,12;1,80;-1,27;1,61;-1,25;-0,39;-5,20;0,31;0,69;0,40;-17,25;;;50,84;-0,64;0,93;4.160.141.662,60
PDGR3;3,93;;-0,16;0,00;0,01;26,31;-50,68;-65,74;-0,21;-19,71;-19,50;;0,11;-0,01;-0,05;0,27;-1,60;-6,68;11,09;-4,16;5,16;0,10;-23,60;;982.964,20;-1.517,96;-24,35;0,00;12.468.613,68
PDTC3;2,12;;17,05;1,23;0,33;31,96;7,43;2,67;6,12;9,25;3,13;0,63;0,45;0,98;-1,24;1,87;7,19;1,96;9,78;0,27;0,73;0,74;276,10;-12,33;63.346,49;1,73;0,12;-0,28;166.313.531,48
PEAB3;30,04;3,41;9,51;0,56;0,47;77,63;100,45;95,12;9,01;10,74;-3,36;-0,21;9,05;1,58;-0,70;15,32;5,91;4,98;4,50;0,84;0,16;0,05;-34,50;1,87;7.606,00;53,44;3,16;0,04;604.155.820,17
PEAB4;63,99;1,76;20,26;1,20;1,01;77,63;100,45;95,12;19,19;10,74;-3,36;-0,21;19,28;3,37;-1,49;15,32;5,91;4,98;4,50;0,84;0,16;0,05;-34,50;1,87;13.045,40;53,44;3,16;0,09;604.155.820,17
PETR3;30,04;45,97;2,08;1,08;0,40;52,10;45,89;29,37;1,33;2,03;0,76;0,62;0,61;-577,11;-0,48;1,00;51,68;19,28;32,28;0,37;0,63;0,66;17,72;;351.146.420,89;27,93;14,44;0,03;371.452.504.526,16
PETR4;26,83;51,47;1,86;0,96;0,36;52,10;45,89;29,37;1,19;2,03;0,76;0,62;0,55;-515,44;-0,43;1,00;51,68;19,28;32,28;0,37;0,63;0,66;17,72;;1.533.982.401,46;27,93;14,44;0,02;371.452.504.526,16
PETZ3;6,20;0,64;56,68;1,56;0,79;47,65;4,79;1,78;21,13;20,57;-0,53;-0,04;1,01;8,15;-1,12;1,48;2,75;1,39;5,72;0,50;0,50;0,78;36,54;34,65;70.046.187,71;3,98;0,11;-1,74;2.862.697.111,78
PFRM3;3,10;5,59;4,75;0,25;0,09;14,66;3,11;1,03;1,58;3,56;1,98;0,32;0,05;0,37;-0,28;1,52;5,35;1,85;10,89;0,35;0,65;1,79;13,77;;468.154,09;12,20;0,65;1,38;383.819.596,30
PGMN3;2,63;7,07;-1.983,53;0,52;0,14;32,11;6,93;-0,01;1,92;4,11;2,21;0,60;0,13;1,02;-0,27;1,41;-0,03;-0,01;15,40;0,27;0,73;1,07;9,03;;3.471.603,34;5,05;0,00;19,76;1.210.596.521,85
PINE3;0,00;;0,00;0,00;0,00;12,88;1,68;2,81;0,00;5,81;;;0,00;0,00;0,00;0,64;4,71;0,25;;0,05;0,95;0,09;8,44;;;4,66;0,22;0,00;141.674.585,60
PINE4;1,60;3,85;7,29;0,34;0,02;12,88;1,68;2,81;12,23;5,81;;;0,21;-0,12;-0,03;0,64;4,71;0,25;;0,05;0,95;0,09;8,44;;233.780,03;4,66;0,22;0,13;141.674.585,60
PLAS3;8,90;;-1,14;-0,27;0,15;14,15;0,42;-11,45;30,85;108,93;78,08;;0,13;-0,30;-0,23;0,39;-23,77;-13,39;-2,29;-0,56;1,56;1,17;16,19;;4.790,55;-32,88;-7,82;0,06;110.586.220,20
PLPL3;5,93;2,72;9,06;2,96;0,75;28,81;10,85;8,96;7,48;8,81;1,19;0,47;0,81;1,17;-7,29;3,44;32,69;8,24;13,60;0,25;0,75;0,92;;;5.790.477,89;2,00;0,65;-8,70;1.233.706.240,00
PMAM3;3,70;;-0,06;-0,06;0,08;-24,83;-70,47;-134,65;-0,11;-2,35;-2,24;;0,08;-0,06;-0,11;0,16;-95,87;-135,83;-384,40;-1,42;2,42;1,01;-10,58;;255.000,94;-64,92;-62,23;0,00;160.594.241,30
PNVL3;9,70;2,29;16,89;1,32;0,53;31,14;3,44;2,16;10,63;15,97;5,20;0,64;0,37;2,65;-1,24;1,55;7,79;3,16;6,53;0,41;0,59;1,46;12,06;7,62;5.044.092,17;7,37;0,57;1,94;1.478.210.638,23
PNVL4;18,62;;32,43;2,53;1,02;31,14;3,44;2,16;20,40;15,97;5,20;0,64;0,70;5,09;-2,38;1,55;7,79;3,16;6,53;0,41;0,59;1,46;12,06;7,62;;7,37;0,57;3,72;1.478.210.638,23
POMO3;2,74;8,54;5,78;0,81;0,35;15,32;4,91;8,29;9,76;15,97;4,50;0,37;0,48;1,40;-0,80;1,81;14,01;6,07;4,35;0,43;0,57;0,73;13,49;44,15;1.630.644,37;3,38;0,47;0,26;3.048.436.850,18
POMO4;3,48;6,72;7,34;1,03;0,45;15,32;4,91;8,29;12,40;15,97;4,50;0,37;0,61;1,77;-1,01;1,81;14,01;6,07;4,35;0,43;0,57;0,73;13,49;44,15;21.463.558,34;3,38;0,47;0,33;3.048.436.850,18
PORT3;10,05;6,01;13,52;1,88;0,77;44,81;26,68;14,40;7,29;11,32;4,03;1,04;1,95;66,32;-0,91;1,08;13,93;5,71;9,30;0,41;0,59;0,40;7,48;7,26;2.391.007,89;5,34;0,74;0,26;4.421.684.430,00
POSI3;7,45;4,57;3,49;0,75;0,25;23,97;12,52;6,07;1,69;3,47;1,77;0,79;0,21;0,64;-1,37;1,93;21,55;7,22;21,25;0,33;0,67;1,19;21,15;;17.791.251,63;9,92;2,14;0,07;1.064.918.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;;0,26;0,02;0,02;;;;0,29;-1,44;-1,73;-0,14;;0,19;-0,02;6,60;8,73;6,28;7,72;0,72;0,28;0,00;;49,87;;637,82;55,69;0,00;1.080.400,00
PPLA11;4,03;;3.781,03;1.620,44;22,11;;;;3.781,03;3.781,03;;;;;-22,11;;42,86;0,58;;0,01;0,99;0,00;;;1.932,04;0,00;0,00;-37,05;11.343.103,98
PRIO3;33,95;;8,79;3,05;1,48;66,90;61,54;53,86;7,69;7,60;-0,10;-0,04;4,73;3,27;-3,11;7,64;34,64;16,88;19,26;0,49;0,51;0,31;64,15;132,13;481.021.164,77;11,15;3,86;0,06;30.165.790.998,00
PRNR3;8,44;3,53;16,23;1,48;0,53;24,41;12,84;2,49;3,14;3,54;0,40;0,19;0,40;3,47;-1,23;1,37;9,12;3,26;22,48;0,36;0,64;1,31;28,03;;1.427.179,43;5,70;0,52;0,41;328.385.689,08
PSSA3;24,35;2,92;13,87;1,48;0,31;100,00;2,55;4,09;22,25;7,83;-14,43;-0,96;0,57;6,14;-0,88;1,09;10,66;2,25;5,15;0,21;0,79;0,55;10,41;0,61;49.145.604,97;16,46;1,76;-0,52;15.750.836.421,60
PTBL3;6,03;5,11;5,55;1,82;0,34;43,05;14,31;6,97;2,71;4,70;2,00;1,34;0,39;5,38;-0,62;1,17;32,77;6,17;19,45;0,19;0,81;0,89;16,49;19,01;5.798.955,66;3,31;1,09;-0,19;850.150.922,58
PTCA11;0,00;;0,00;0,00;0,00;44,39;10,63;7,24;0,00;1,41;1,41;0,48;0,00;0,00;0,00;1,63;23,23;8,12;15,76;0,35;0,65;1,12;21,08;18,98;;20,79;4,83;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;44,39;10,63;7,24;0,00;1,41;1,41;0,48;0,00;0,00;0,00;1,63;23,23;8,12;15,76;0,35;0,65;1,12;21,08;18,98;;20,79;4,83;0,00;0,00
PTNT3;8,50;3,75;9,11;1,14;0,48;16,55;9,05;5,12;5,15;5,98;1,94;0,43;0,47;2,14;-1,01;1,77;12,47;5,31;8,92;0,43;0,49;1,04;11,78;12,68;9.203,67;7,49;0,93;-0,25;320.313.847,00
PTNT4;5,75;5,54;6,16;0,77;0,33;16,55;9,05;5,12;3,48;5,98;1,94;0,43;0,32;1,45;-0,68;1,77;12,47;5,31;8,92;0,43;0,49;1,04;11,78;12,68;47.292,51;7,49;0,93;-0,17;320.313.847,00
QUAL3;3,67;6,96;11,23;0,77;0,23;77,24;18,57;4,76;2,88;7,17;4,27;1,14;0,53;1,99;-0,31;1,78;6,84;2,06;8,77;0,30;0,70;0,43;-1,22;-24,19;23.912.029,23;4,78;0,33;-0,15;1.050.853.002,50
QUSW3;0,00;;0,00;0,00;0,00;100,00;54,38;19,74;0,00;1,39;1,39;0,71;0,00;0,00;0,00;1,70;18,62;5,77;21,49;0,31;0,69;0,29;-6,67;;;78,86;14,68;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,90;0,90;-0,98;;0,00;;;-98,29;-98,29;-109,40;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;25,65;1,03;42,54;7,84;2,47;30,31;6,33;3,43;23,04;24,10;1,02;0,35;1,46;13,20;-5,57;1,50;18,44;5,80;21,51;0,31;0,69;1,69;17,08;14,27;167.107.372,51;3,27;0,60;1,31;42.438.081.700,00
RAIL3;19,71;0,43;70,97;2,37;0,80;31,97;30,85;5,23;12,04;15,08;3,09;0,61;3,71;8,99;-1,01;1,71;3,34;1,12;8,84;0,34;0,66;0,21;10,60;;202.243.465,57;8,31;0,28;0,29;36.415.678.655,24
RAIZ4;3,10;6,76;333,01;1,51;0,31;4,44;1,43;0,04;9,21;20,50;11,26;1,85;0,13;4,09;-0,58;1,19;0,45;0,09;4,11;0,20;0,79;2,33;;;70.369.010,74;2,05;0,01;-3,43;32.196.304.495,24
RANI3;8,64;7,67;5,63;1,89;0,61;47,91;34,38;22,42;3,67;4,96;1,28;0,66;1,26;2,29;-1,06;2,61;33,62;10,76;15,07;0,32;0,68;0,48;14,44;;8.909.065,26;4,57;1,54;0,17;2.135.935.295,73
RANI4;5,50;;3,58;1,20;0,39;47,91;34,38;22,42;2,34;4,96;1,28;0,66;0,80;1,46;-0,67;2,61;33,62;10,76;15,07;0,32;0,68;0,48;14,44;;;4,57;1,54;0,11;2.135.935.295,73
RAPT3;7,90;6,37;5,52;0,68;0,20;23,54;11,23;4,23;2,08;3,94;1,83;0,60;0,23;0,66;-0,51;2,01;12,34;3,66;11,21;0,30;0,70;0,87;30,59;58,80;141.602,66;11,60;1,43;-0,17;2.648.530.512,02
RAPT4;8,16;6,16;5,70;0,70;0,21;23,54;11,23;4,23;2,15;3,94;1,83;0,60;0,24;0,68;-0,53;2,01;12,34;3,66;11,21;0,30;0,70;0,87;30,59;58,80;23.224.888,17;11,60;1,43;-0,18;2.648.530.512,02
